11:41:00,0,7743,7743,7743,7743,0,0
11:41:01,0,7744,7744,7744,7744,4,1
11:41:02,0,7743,7743,7743,7743,2,1
11:41:03,0,7743,7743,7743,7743,0,0
11:41:04,0,7743,7743,7743,7743,0,0
11:41:05,0,7743,7743,7743,7743,0,0
11:41:06,0,7743,7743,7743,7743,0,0
11:41:07,0,7744,7744,7743,7743,4,2
11:41:08,0,7743,7743,7743,7743,0,0
11:41:09,0,7743,7743,7743,7743,0,0
11:41:10,0,7744,7744,7744,7744,2,1
11:41:11,0,7744,7744,7744,7744,0,0
11:41:12,0,7744,7744,7744,7744,0,0
11:41:13,0,7744,7744,7744,7744,0,0
11:41:14,0,7744,7744,7744,7744,0,0
11:41:15,0,7744,7744,7743,7743,6,2
11:41:16,0,7743,7743,7743,7743,0,0
11:41:17,0,7744,7744,7743,7743,4,2
11:41:18,0,7743,7743,7743,7743,0,0
11:41:19,0,7743,7743,7743,7743,0,0
11:41:20,0,7743,7743,7743,7743,0,0
11:41:21,0,7743,7743,7743,7743,8,4
11:41:22,0,7743,7743,7742,7742,16,7
11:41:23,0,7743,7744,7743,7744,8,3
11:41:24,0,7744,7744,7744,7744,10,1
11:41:25,0,7743,7743,7743,7743,2,1
11:41:26,0,7743,7743,7743,7743,2,1
11:41:27,0,7744,7744,7744,7744,4,2
11:41:28,0,7744,7744,7744,7744,0,0
11:41:29,0,7744,7744,7744,7744,0,0
11:41:30,0,7744,7744,7744,7744,0,0
11:41:31,0,7744,7744,7744,7744,0,0
11:41:32,0,7744,7744,7744,7744,0,0
11:41:33,0,7744,7744,7744,7744,0,0
11:41:34,0,7744,7744,7744,7744,0,0
11:41:35,0,7744,7744,7744,7744,0,0
11:41:36,0,7744,7744,7744,7744,0,0
11:41:37,0,7744,7744,7744,7744,0,0
11:41:38,0,7744,7744,7744,7744,2,1
11:41:39,0,7744,7744,7744,7744,0,0
11:41:40,0,7744,7744,7744,7744,10,1
11:41:41,0,7744,7744,7744,7744,0,0
11:41:42,0,7744,7744,7744,7744,4,1
11:41:43,0,7744,7744,7744,7744,2,1
11:41:44,0,7744,7744,7744,7744,0,0
11:41:45,0,7744,7744,7744,7744,0,0
11:41:46,0,7744,7744,7744,7744,4,1
11:41:47,0,7744,7744,7744,7744,0,0
11:41:48,0,7744,7744,7744,7744,0,0
11:41:49,0,7744,7744,7744,7744,10,2
11:41:50,0,7744,7744,7744,7744,4,1
11:41:51,0,7744,7744,7744,7744,0,0
11:41:52,0,7744,7744,7744,7744,0,0
11:41:53,0,7744,7744,7744,7744,0,0
11:41:54,0,7744,7744,7744,7744,0,0
11:41:55,0,7744,7744,7744,7744,0,0
11:41:56,0,7744,7744,7744,7744,0,0
11:41:57,0,7744,7744,7744,7744,0,0
11:41:58,0,7744,7744,7744,7744,0,0
11:41:59,0,7744,7744,7744,7744,0,0
11:42:00,0,7744,7744,7744,7744,0,0
11:42:01,0,7744,7744,7744,7744,0,0
11:42:02,0,7744,7744,7744,7744,0,0
11:42:03,0,7744,7744,7744,7744,0,0
11:42:04,0,7744,7744,7744,7744,4,2
11:42:05,0,7744,7744,7744,7744,6,1
11:42:06,0,7744,7744,7744,7744,0,0
11:42:07,0,7743,7744,7743,7744,6,2
11:42:08,0,7745,7745,7744,7744,14,5
11:42:09,0,7744,7744,7744,7744,0,0
11:42:10,0,7744,7744,7744,7744,0,0
11:42:11,0,7744,7744,7744,7744,0,0
11:42:12,0,7745,7745,7745,7745,2,1
11:42:13,0,7745,7745,7745,7745,0,0
11:42:14,0,7745,7745,7745,7745,0,0
11:42:15,0,7744,7744,7744,7744,10,3
11:42:16,0,7744,7744,7744,7744,0,0
11:42:17,0,7745,7745,7745,7745,2,1
11:42:18,0,7745,7745,7745,7745,0,0
11:42:19,0,7745,7745,7743,7743,12,5
11:42:20,0,7743,7743,7743,7743,0,0
11:42:21,0,7743,7743,7743,7743,0,0
11:42:22,0,7743,7743,7743,7743,0,0
11:42:23,0,7744,7744,7744,7744,2,1
11:42:24,0,7743,7743,7743,7743,2,1
11:42:25,0,7743,7743,7743,7743,0,0
11:42:26,0,7743,7743,7743,7743,0,0
11:42:27,0,7743,7743,7743,7743,0,0
11:42:28,0,7743,7743,7743,7743,0,0
11:42:29,0,7743,7743,7743,7743,0,0
11:42:30,0,7743,7743,7743,7743,4,1
11:42:31,0,7743,7743,7743,7743,12,1
11:42:32,0,7743,7743,7743,7743,0,0
11:42:33,0,7743,7744,7743,7744,16,3
11:42:34,0,7744,7744,7744,7744,0,0
11:42:35,0,7744,7744,7744,7744,0,0
11:42:36,0,7744,7744,7744,7744,0,0
11:42:37,0,7744,7744,7744,7744,0,0
11:42:38,0,7744,7744,7744,7744,0,0
11:42:39,0,7744,7744,7744,7744,0,0
11:42:40,0,7744,7744,7744,7744,0,0
11:42:41,0,7744,7744,7744,7744,0,0
11:42:42,0,7744,7744,7744,7744,2,1
11:42:43,0,7744,7744,7744,7744,0,0
11:42:44,0,7743,7744,7743,7744,12,2
11:42:45,0,7743,7743,7743,7743,10,3
11:42:46,0,7743,7743,7743,7743,0,0
11:42:47,0,7743,7743,7743,7743,0,0
11:42:48,0,7744,7744,7743,7743,4,2
11:42:49,0,7743,7743,7743,7743,0,0
11:42:50,0,7743,7743,7743,7743,0,0
11:42:51,0,7743,7743,7743,7743,0,0
11:42:52,0,7743,7743,7743,7743,0,0
11:42:53,0,7743,7743,7743,7743,0,0
11:42:54,0,7743,7743,7743,7743,10,2
11:42:55,0,7743,7743,7743,7743,2,1
11:42:56,0,7743,7743,7743,7743,0,0
11:42:57,0,7743,7743,7743,7743,2,1
11:42:58,0,7743,7743,7743,7743,0,0
11:42:59,0,7743,7744,7743,7744,8,2
11:43:00,0,7743,7743,7743,7743,4,2
11:43:01,0,7743,7743,7743,7743,0,0
11:43:02,0,7743,7743,7743,7743,0,0
11:43:03,0,7743,7743,7743,7743,0,0
11:43:04,0,7744,7744,7744,7744,10,1
11:43:05,0,7744,7744,7744,7744,0,0
11:43:06,0,7744,7744,7744,7744,0,0
11:43:07,0,7744,7744,7744,7744,0,0
11:43:08,0,7744,7744,7744,7744,2,1
11:43:09,0,7744,7744,7744,7744,2,1
11:43:10,0,7744,7744,7744,7744,0,0
11:43:11,0,7744,7744,7744,7744,2,1
11:43:12,0,7743,7743,7743,7743,2,1
11:43:13,0,7743,7743,7743,7743,0,0
11:43:14,0,7743,7743,7743,7743,0,0
11:43:15,0,7745,7745,7745,7745,2,1
11:43:16,0,7745,7745,7745,7745,0,0
11:43:17,0,7745,7745,7745,7745,0,0
11:43:18,0,7743,7743,7743,7743,2,1
11:43:19,0,7745,7745,7745,7745,6,2
11:43:20,0,7745,7745,7745,7745,0,0
11:43:21,0,7745,7745,7745,7745,0,0
11:43:22,0,7745,7745,7745,7745,0,0
11:43:23,0,7744,7744,7744,7744,2,1
11:43:24,0,7744,7744,7744,7744,0,0
11:43:25,0,7744,7744,7744,7744,0,0
11:43:26,0,7744,7744,7744,7744,0,0
11:43:27,0,7744,7744,7744,7744,0,0
11:43:28,0,7744,7744,7744,7744,0,0
11:43:29,0,7744,7744,7744,7744,0,0
11:43:30,0,7744,7744,7744,7744,2,1
11:43:31,0,7744,7744,7744,7744,0,0
11:43:32,0,7744,7744,7744,7744,0,0
11:43:33,0,7744,7744,7744,7744,0,0
11:43:34,0,7744,7744,7744,7744,0,0
11:43:35,0,7744,7744,7744,7744,0,0
11:43:36,0,7744,7744,7744,7744,0,0
11:43:37,0,7744,7744,7744,7744,0,0
11:43:38,0,7744,7744,7744,7744,0,0
11:43:39,0,7744,7744,7744,7744,0,0
11:43:40,0,7744,7744,7744,7744,2,1
11:43:41,0,7744,7744,7744,7744,0,0
11:43:42,0,7744,7744,7744,7744,0,0
11:43:43,0,7744,7744,7744,7744,6,1
11:43:44,0,7744,7744,7744,7744,0,0
11:43:45,0,7744,7744,7744,7744,0,0
11:43:46,0,7744,7744,7744,7744,0,0
11:43:47,0,7744,7744,7744,7744,0,0
11:43:48,0,7744,7744,7744,7744,4,1
11:43:49,0,7743,7743,7743,7743,2,1
11:43:50,0,7743,7743,7743,7743,0,0
11:43:51,0,7743,7743,7743,7743,4,2
11:43:52,0,7743,7743,7743,7743,2,1
11:43:53,0,7743,7743,7743,7743,4,2
11:43:54,0,7743,7743,7743,7743,22,7
11:43:55,0,7743,7743,7743,7743,0,0
11:43:56,0,7743,7743,7743,7743,0,0
11:43:57,0,7744,7744,7743,7743,4,2
11:43:58,0,7743,7743,7743,7743,0,0
11:43:59,0,7743,7743,7743,7743,0,0
11:44:00,0,7743,7743,7743,7743,0,0
11:44:01,0,7743,7743,7743,7743,0,0
11:44:02,0,7743,7743,7743,7743,0,0
11:44:03,0,7743,7743,7743,7743,2,1
11:44:04,0,7743,7743,7743,7743,0,0
11:44:05,0,7743,7743,7743,7743,0,0
11:44:06,0,7744,7744,7744,7744,4,1
11:44:07,0,7744,7744,7744,7744,0,0
11:44:08,0,7743,7743,7743,7743,2,1
11:44:09,0,7743,7743,7743,7743,4,2
11:44:10,0,7743,7743,7743,7743,0,0
11:44:11,0,7743,7743,7742,7742,20,7
11:44:12,0,7744,7744,7744,7744,4,1
11:44:13,0,7744,7744,7742,7742,4,2
11:44:14,0,7743,7744,7743,7744,4,2
11:44:15,0,7744,7744,7744,7744,0,0
11:44:16,0,7744,7744,7744,7744,0,0
11:44:17,0,7744,7744,7744,7744,0,0
11:44:18,0,7744,7744,7744,7744,0,0
11:44:19,0,7743,7743,7743,7743,8,2
11:44:20,0,7743,7743,7743,7743,0,0
11:44:21,0,7743,7743,7743,7743,0,0
11:44:22,0,7743,7743,7743,7743,0,0
11:44:23,0,7743,7743,7743,7743,0,0
11:44:24,0,7743,7743,7743,7743,0,0
11:44:25,0,7743,7743,7743,7743,0,0
11:44:26,0,7743,7743,7743,7743,0,0
11:44:27,0,7743,7743,7743,7743,0,0
11:44:28,0,7743,7744,7743,7744,6,2
11:44:29,0,7744,7744,7744,7744,0,0
11:44:30,0,7744,7744,7744,7744,0,0
11:44:31,0,7744,7744,7743,7743,12,2
11:44:32,0,7744,7744,7744,7744,2,1
11:44:33,0,7744,7744,7744,7744,0,0
11:44:34,0,7744,7744,7744,7744,2,1
11:44:35,0,7744,7744,7744,7744,0,0
11:44:36,0,7744,7744,7744,7744,0,0
11:44:37,0,7744,7744,7744,7744,0,0
11:44:38,0,7744,7744,7744,7744,0,0
11:44:39,0,7744,7744,7744,7744,0,0
11:44:40,0,7744,7744,7744,7744,0,0
11:44:41,0,7744,7744,7744,7744,0,0
11:44:42,0,7744,7744,7744,7744,2,1
11:44:43,0,7744,7744,7744,7744,0,0
11:44:44,0,7744,7744,7744,7744,0,0
11:44:45,0,7744,7744,7744,7744,0,0
11:44:46,0,7743,7744,7743,7744,4,2
11:44:47,0,7744,7744,7744,7744,0,0
11:44:48,0,7744,7744,7744,7744,0,0
11:44:49,0,7744,7744,7744,7744,0,0
11:44:50,0,7743,7743,7743,7743,2,1
11:44:51,0,7743,7743,7743,7743,0,0
11:44:52,0,7743,7743,7743,7743,0,0
11:44:53,0,7743,7743,7743,7743,4,2
11:44:54,0,7743,7743,7743,7743,0,0
11:44:55,0,7743,7743,7743,7743,0,0
11:44:56,0,7743,7743,7743,7743,0,0
11:44:57,0,7743,7743,7743,7743,12,3
11:44:58,0,7743,7743,7742,7742,6,3
11:44:59,0,7742,7742,7742,7742,0,0
11:45:00,0,7742,7742,7742,7742,0,0
11:45:01,0,7742,7742,7742,7742,2,1
11:45:02,0,7743,7745,7742,7745,68,23
11:45:03,0,7745,7746,7742,7746,58,21
11:45:04,0,7743,7743,7743,7743,4,2
11:45:05,0,7743,7743,7743,7743,0,0
11:45:06,0,7743,7743,7743,7743,0,0
11:45:07,0,7743,7743,7743,7743,0,0
11:45:08,0,7743,7743,7743,7743,0,0
11:45:09,0,7743,7743,7742,7742,20,7
11:45:10,0,7742,7742,7742,7742,2,1
11:45:11,0,7743,7744,7743,7744,6,3
11:45:12,0,7744,7744,7744,7744,0,0
11:45:13,0,7742,7742,7742,7742,2,1
11:45:14,0,7742,7742,7742,7742,0,0
11:45:15,0,7742,7742,7742,7742,0,0
11:45:16,0,7742,7742,7742,7742,0,0
11:45:17,0,7742,7742,7742,7742,0,0
11:45:18,0,7742,7742,7742,7742,0,0
11:45:19,0,7742,7742,7742,7742,2,1
11:45:20,0,7742,7742,7742,7742,0,0
11:45:21,0,7743,7743,7743,7743,2,1
11:45:22,0,7743,7743,7743,7743,0,0
11:45:23,0,7743,7743,7743,7743,0,0
11:45:24,0,7743,7743,7743,7743,0,0
11:45:25,0,7744,7744,7744,7744,6,1
11:45:26,0,7744,7744,7744,7744,0,0
11:45:27,0,7744,7744,7744,7744,0,0
11:45:28,0,7744,7744,7744,7744,2,1
11:45:29,0,7744,7744,7744,7744,0,0
11:45:30,0,7744,7744,7743,7743,8,4
11:45:31,0,7743,7743,7742,7742,14,7
11:45:32,0,7742,7743,7742,7742,18,9
11:45:33,0,7742,7743,7742,7743,14,6
11:45:34,0,7742,7742,7741,7742,6,3
11:45:35,0,7742,7742,7742,7742,0,0
11:45:36,0,7742,7742,7742,7742,4,2
11:45:37,0,7742,7742,7742,7742,2,1
11:45:38,0,7742,7742,7742,7742,0,0
11:45:39,0,7742,7742,7742,7742,0,0
11:45:40,0,7742,7744,7742,7744,24,3
11:45:41,0,7744,7744,7744,7744,0,0
11:45:42,0,7744,7744,7744,7744,0,0
11:45:43,0,7744,7744,7744,7744,0,0
11:45:44,0,7742,7742,7742,7742,4,1
11:45:45,0,7742,7742,7742,7742,0,0
11:45:46,0,7742,7742,7742,7742,0,0
11:45:47,0,7742,7742,7742,7742,0,0
11:45:48,0,7742,7742,7742,7742,0,0
11:45:49,0,7743,7743,7743,7743,4,1
11:45:50,0,7742,7742,7742,7742,2,1
11:45:51,0,7743,7743,7743,7743,2,1
11:45:52,0,7743,7743,7743,7743,4,1
11:45:53,0,7742,7742,7742,7742,2,1
11:45:54,0,7742,7742,7742,7742,0,0
11:45:55,0,7742,7742,7742,7742,0,0
11:45:56,0,7742,7742,7742,7742,0,0
11:45:57,0,7742,7742,7742,7742,0,0
11:45:58,0,7742,7742,7742,7742,0,0
11:45:59,0,7742,7742,7742,7742,0,0
11:46:00,0,7743,7743,7743,7743,4,1
11:46:01,0,7743,7743,7743,7743,4,2
11:46:02,0,7743,7743,7743,7743,2,1
11:46:03,0,7743,7743,7743,7743,0,0
11:46:04,0,7743,7743,7743,7743,0,0
11:46:05,0,7743,7743,7743,7743,0,0
11:46:06,0,7743,7743,7743,7743,0,0
11:46:07,0,7743,7743,7743,7743,0,0
11:46:08,0,7743,7743,7743,7743,0,0
11:46:09,0,7743,7743,7743,7743,0,0
11:46:10,0,7743,7743,7743,7743,0,0
11:46:11,0,7743,7743,7743,7743,0,0
11:46:12,0,7743,7743,7743,7743,0,0
11:46:13,0,7743,7743,7743,7743,4,2
11:46:14,0,7743,7743,7743,7743,0,0
11:46:15,0,7743,7743,7743,7743,0,0
11:46:16,0,7743,7743,7743,7743,4,2
11:46:17,0,7743,7743,7743,7743,0,0
11:46:18,0,7743,7743,7743,7743,0,0
11:46:19,0,7742,7742,7742,7742,2,1
11:46:20,0,7742,7742,7742,7742,0,0
11:46:21,0,7742,7742,7742,7742,0,0
11:46:22,0,7742,7742,7742,7742,0,0
11:46:23,0,7742,7742,7742,7742,0,0
11:46:24,0,7742,7742,7742,7742,0,0
11:46:25,0,7742,7742,7742,7742,0,0
11:46:26,0,7742,7742,7742,7742,0,0
11:46:27,0,7742,7742,7742,7742,0,0
11:46:28,0,7742,7742,7742,7742,0,0
11:46:29,0,7742,7742,7742,7742,4,2
11:46:30,0,7742,7742,7742,7742,0,0
11:46:31,0,7743,7743,7743,7743,2,1
11:46:32,0,7743,7743,7743,7743,0,0
11:46:33,0,7743,7743,7743,7743,0,0
11:46:34,0,7742,7742,7742,7742,2,1
11:46:35,0,7743,7743,7743,7743,2,1
11:46:36,0,7743,7743,7743,7743,0,0
11:46:37,0,7743,7743,7743,7743,0,0
11:46:38,0,7743,7743,7743,7743,0,0
11:46:39,0,7743,7743,7743,7743,0,0
11:46:40,0,7743,7743,7743,7743,4,1
11:46:41,0,7743,7743,7743,7743,8,4
11:46:42,0,7743,7743,7743,7743,0,0
11:46:43,0,7743,7743,7743,7743,2,1
11:46:44,0,7743,7743,7743,7743,2,1
11:46:45,0,7743,7743,7743,7743,0,0
11:46:46,0,7743,7743,7743,7743,0,0
11:46:47,0,7743,7743,7743,7743,0,0
11:46:48,0,7743,7743,7743,7743,0,0
11:46:49,0,7743,7743,7743,7743,0,0
11:46:50,0,7743,7743,7743,7743,2,1
11:46:51,0,7743,7743,7743,7743,0,0
11:46:52,0,7743,7743,7743,7743,0,0
11:46:53,0,7743,7743,7743,7743,0,0
11:46:54,0,7743,7743,7743,7743,0,0
11:46:55,0,7743,7744,7743,7744,6,2
11:46:56,0,7744,7744,7744,7744,0,0
11:46:57,0,7744,7744,7744,7744,0,0
11:46:58,0,7744,7744,7744,7744,0,0
11:46:59,0,7744,7744,7744,7744,0,0
11:47:00,0,7744,7744,7744,7744,0,0
11:47:01,0,7744,7744,7744,7744,0,0
11:47:02,0,7744,7744,7744,7744,0,0
11:47:03,0,7744,7744,7744,7744,0,0
11:47:04,0,7744,7744,7744,7744,0,0
11:47:05,0,7744,7744,7744,7744,2,1
11:47:06,0,7744,7744,7744,7744,0,0
11:47:07,0,7744,7744,7744,7744,6,2
11:47:08,0,7744,7744,7744,7744,20,5
11:47:09,0,7744,7745,7744,7745,28,4
11:47:10,0,7745,7745,7745,7745,2,1
11:47:11,0,7745,7745,7745,7745,0,0
11:47:12,0,7744,7744,7744,7744,2,1
11:47:13,0,7744,7744,7744,7744,0,0
11:47:14,0,7744,7744,7744,7744,0,0
11:47:15,0,7744,7744,7744,7744,0,0
11:47:16,0,7744,7744,7744,7744,0,0
11:47:17,0,7744,7744,7744,7744,0,0
11:47:18,0,7744,7744,7744,7744,0,0
11:47:19,0,7744,7744,7744,7744,0,0
11:47:20,0,7744,7744,7744,7744,0,0
11:47:21,0,7744,7744,7744,7744,0,0
11:47:22,0,7744,7744,7744,7744,0,0
11:47:23,0,7744,7744,7744,7744,0,0
11:47:24,0,7745,7745,7745,7745,2,1
11:47:25,0,7745,7745,7745,7745,0,0
11:47:26,0,7745,7745,7745,7745,0,0
11:47:27,0,7745,7745,7745,7745,8,2
11:47:28,0,7745,7745,7745,7745,8,2
11:47:29,0,7745,7745,7745,7745,8,2
11:47:30,0,7745,7745,7745,7745,6,1
11:47:31,0,7745,7745,7745,7745,4,2
11:47:32,0,7745,7746,7745,7746,10,2
11:47:33,0,7746,7746,7746,7746,0,0
11:47:34,0,7746,7746,7746,7746,6,1
11:47:35,0,7746,7746,7746,7746,2,1
11:47:36,0,7745,7745,7744,7744,4,2
11:47:37,0,7744,7744,7744,7744,0,0
11:47:38,0,7746,7746,7746,7746,4,1
11:47:39,0,7745,7746,7745,7746,4,2
11:47:40,0,7744,7744,7744,7744,2,1
11:47:41,0,7744,7744,7744,7744,6,1
11:47:42,0,7744,7744,7744,7744,2,1
11:47:43,0,7744,7744,7744,7744,0,0
11:47:44,0,7744,7744,7744,7744,0,0
11:47:45,0,7744,7744,7744,7744,0,0
11:47:46,0,7744,7744,7744,7744,0,0
11:47:47,0,7744,7744,7744,7744,0,0
11:47:48,0,7745,7745,7745,7745,2,1
11:47:49,0,7745,7745,7745,7745,0,0
11:47:50,0,7745,7745,7745,7745,0,0
11:47:51,0,7745,7745,7745,7745,4,2
11:47:52,0,7745,7745,7745,7745,0,0
11:47:53,0,7745,7745,7745,7745,0,0
11:47:54,0,7745,7745,7745,7745,0,0
11:47:55,0,7745,7745,7745,7745,2,1
11:47:56,0,7745,7745,7745,7745,0,0
11:47:57,0,7745,7745,7744,7745,10,5
11:47:58,0,7745,7745,7745,7745,2,1
11:47:59,0,7745,7745,7745,7745,0,0
11:48:00,0,7745,7745,7745,7745,0,0
11:48:01,0,7745,7745,7745,7745,2,1
11:48:02,0,7745,7745,7745,7745,0,0
11:48:03,0,7745,7745,7745,7745,0,0
11:48:04,0,7745,7745,7745,7745,0,0
11:48:05,0,7745,7745,7745,7745,0,0
11:48:06,0,7745,7745,7745,7745,0,0
11:48:07,0,7745,7745,7745,7745,0,0
11:48:08,0,7745,7745,7745,7745,0,0
11:48:09,0,7745,7745,7745,7745,2,1
11:48:10,0,7746,7746,7746,7746,6,2
11:48:11,0,7746,7746,7746,7746,0,0
11:48:12,0,7746,7746,7746,7746,4,2
11:48:13,0,7746,7746,7746,7746,0,0
11:48:14,0,7745,7746,7745,7746,4,2
11:48:15,0,7746,7746,7746,7746,0,0
11:48:16,0,7746,7746,7746,7746,0,0
11:48:17,0,7745,7745,7745,7745,8,4
11:48:18,0,7745,7745,7745,7745,0,0
11:48:19,0,7745,7745,7745,7745,4,1
11:48:20,0,7745,7745,7745,7745,0,0
11:48:21,0,7745,7745,7745,7745,0,0
11:48:22,0,7745,7745,7745,7745,2,1
11:48:23,0,7746,7746,7746,7746,2,1
11:48:24,0,7746,7746,7746,7746,0,0
11:48:25,0,7746,7746,7746,7746,0,0
11:48:26,0,7745,7746,7745,7746,10,5
11:48:27,0,7746,7746,7746,7746,0,0
11:48:28,0,7746,7746,7746,7746,0,0
11:48:29,0,7746,7746,7746,7746,0,0
11:48:30,0,7746,7746,7746,7746,0,0
11:48:31,0,7746,7746,7746,7746,0,0
11:48:32,0,7746,7746,7746,7746,0,0
11:48:33,0,7746,7746,7746,7746,0,0
11:48:34,0,7746,7746,7746,7746,0,0
11:48:35,0,7746,7746,7746,7746,2,1
11:48:36,0,7746,7746,7746,7746,0,0
11:48:37,0,7746,7746,7746,7746,0,0
11:48:38,0,7746,7746,7746,7746,0,0
11:48:39,0,7745,7745,7745,7745,14,4
11:48:40,0,7745,7745,7745,7745,0,0
11:48:41,0,7745,7746,7745,7746,6,3
11:48:42,0,7746,7746,7746,7746,4,2
11:48:43,0,7746,7746,7746,7746,0,0
11:48:44,0,7746,7746,7746,7746,0,0
11:48:45,0,7746,7746,7746,7746,8,1
11:48:46,0,7746,7746,7746,7746,0,0
11:48:47,0,7746,7746,7746,7746,0,0
11:48:48,0,7746,7746,7746,7746,0,0
11:48:49,0,7746,7746,7745,7745,22,7
11:48:50,0,7746,7746,7746,7746,6,1
11:48:51,0,7746,7747,7746,7747,32,4
11:48:52,0,7747,7747,7747,7747,0,0
11:48:53,0,7747,7747,7747,7747,0,0
11:48:54,0,7747,7747,7747,7747,0,0
11:48:55,0,7747,7747,7747,7747,2,1
11:48:56,0,7746,7747,7746,7747,4,2
11:48:57,0,7747,7747,7747,7747,0,0
11:48:58,0,7747,7747,7747,7747,8,1
11:48:59,0,7747,7747,7747,7747,6,3
11:49:00,0,7747,7747,7747,7747,28,1
11:49:01,0,7748,7748,7748,7748,2,1
11:49:02,0,7748,7748,7748,7748,22,2
11:49:03,0,7748,7748,7748,7748,14,3
11:49:04,0,7748,7748,7748,7748,6,2
11:49:05,0,7748,7748,7748,7748,12,2
11:49:06,0,7748,7748,7748,7748,6,3
11:49:07,0,7749,7749,7748,7748,10,4
11:49:08,0,7748,7749,7748,7749,10,3
11:49:09,0,7749,7749,7749,7749,12,4
11:49:10,0,7749,7749,7748,7748,44,3
11:49:11,0,7749,7749,7748,7748,52,12
11:49:12,0,7747,7748,7747,7748,4,2
11:49:13,0,7748,7748,7748,7748,8,3
11:49:14,0,7748,7748,7748,7748,6,2
11:49:15,0,7749,7749,7749,7749,2,1
11:49:16,0,7749,7749,7749,7749,0,0
11:49:17,0,7748,7748,7748,7748,2,1
11:49:18,0,7749,7750,7749,7749,88,5
11:49:19,0,7750,7750,7748,7748,6,2
11:49:20,0,7749,7750,7749,7750,4,2
11:49:21,0,7749,7749,7749,7749,2,1
11:49:22,0,7749,7749,7749,7749,0,0
11:49:23,0,7749,7749,7749,7749,4,1
11:49:24,0,7749,7749,7749,7749,0,0
11:49:25,0,7750,7750,7750,7750,2,1
11:49:26,0,7748,7750,7748,7750,6,3
11:49:27,0,7750,7750,7750,7750,4,1
11:49:28,0,7750,7750,7750,7750,4,1
11:49:29,0,7748,7748,7748,7748,12,5
11:49:30,0,7749,7749,7749,7749,12,5
11:49:31,0,7748,7749,7747,7747,52,12
11:49:32,0,7749,7749,7747,7749,6,3
11:49:33,0,7748,7748,7747,7747,32,9
11:49:34,0,7747,7747,7747,7747,0,0
11:49:35,0,7747,7749,7747,7749,38,10
11:49:36,0,7749,7749,7749,7749,0,0
11:49:37,0,7747,7747,7747,7747,10,2
11:49:38,0,7749,7750,7749,7750,74,2
11:49:39,0,7747,7747,7747,7747,2,1
11:49:40,0,7747,7747,7747,7747,0,0
11:49:41,0,7749,7749,7749,7749,2,1
11:49:42,0,7749,7749,7749,7749,2,1
11:49:43,0,7749,7749,7748,7748,4,2
11:49:44,0,7748,7748,7748,7748,0,0
11:49:45,0,7749,7749,7749,7749,4,2
11:49:46,0,7749,7749,7748,7748,4,2
11:49:47,0,7749,7750,7749,7750,4,2
11:49:48,0,7750,7750,7750,7750,0,0
11:49:49,0,7749,7749,7749,7749,2,1
11:49:50,0,7749,7749,7749,7749,6,2
11:49:51,0,7749,7749,7749,7749,0,0
11:49:52,0,7749,7749,7749,7749,4,2
11:49:53,0,7748,7749,7748,7749,4,2
11:49:54,0,7749,7749,7749,7749,0,0
11:49:55,0,7749,7749,7749,7749,0,0
11:49:56,0,7749,7749,7749,7749,0,0
11:49:57,0,7749,7749,7749,7749,0,0
11:49:58,0,7748,7748,7748,7748,2,1
11:49:59,0,7748,7748,7748,7748,0,0
11:50:00,0,7749,7749,7749,7749,4,2
11:50:01,0,7749,7749,7749,7749,16,2
11:50:02,0,7749,7749,7749,7749,6,2
11:50:03,0,7749,7749,7749,7749,0,0
11:50:04,0,7750,7750,7749,7749,10,3
11:50:05,0,7750,7750,7749,7749,18,2
11:50:06,0,7749,7749,7748,7748,20,6
11:50:07,0,7749,7750,7749,7750,12,4
11:50:08,0,7750,7750,7750,7750,0,0
11:50:09,0,7750,7750,7750,7750,0,0
11:50:10,0,7750,7750,7750,7750,0,0
11:50:11,0,7749,7749,7748,7749,8,3
11:50:12,0,7749,7750,7749,7750,4,2
11:50:13,0,7750,7750,7750,7750,0,0
11:50:14,0,7750,7750,7750,7750,4,1
11:50:15,0,7750,7750,7750,7750,0,0
11:50:16,0,7750,7750,7750,7750,4,2
11:50:17,0,7750,7750,7750,7750,0,0
11:50:18,0,7750,7750,7750,7750,0,0
11:50:19,0,7749,7749,7749,7749,2,1
11:50:20,0,7749,7749,7749,7749,0,0
11:50:21,0,7750,7750,7750,7750,2,1
11:50:22,0,7749,7749,7749,7749,2,1
11:50:23,0,7750,7750,7750,7750,2,1
11:50:24,0,7750,7750,7749,7750,8,4
11:50:25,0,7749,7750,7749,7750,4,2
11:50:26,0,7750,7750,7750,7750,2,1
11:50:27,0,7750,7750,7750,7750,6,1
11:50:28,0,7750,7750,7750,7750,0,0
11:50:29,0,7750,7750,7749,7750,6,3
11:50:30,0,7750,7750,7750,7750,0,0
11:50:31,0,7750,7750,7749,7749,4,2
11:50:32,0,7750,7750,7750,7750,4,2
11:50:33,0,7750,7750,7750,7750,0,0
11:50:34,0,7749,7749,7749,7749,4,1
11:50:35,0,7750,7750,7750,7750,2,1
11:50:36,0,7750,7750,7750,7750,0,0
11:50:37,0,7749,7749,7749,7749,2,1
11:50:38,0,7749,7749,7749,7749,0,0
11:50:39,0,7750,7750,7750,7750,4,2
11:50:40,0,7750,7750,7750,7750,4,1
11:50:41,0,7750,7750,7750,7750,0,0
11:50:42,0,7750,7750,7750,7750,2,1
