08:47:35,0,7761,7761,7761,7761,0,0
08:47:36,0,7761,7761,7761,7761,6,1
08:47:37,0,7762,7762,7762,7762,2,1
08:47:38,0,7761,7761,7761,7761,2,1
08:47:39,0,7761,7761,7761,7761,2,1
08:47:40,0,7761,7761,7761,7761,4,2
08:47:41,0,7762,7763,7762,7763,32,5
08:47:42,0,7763,7763,7763,7763,0,0
08:47:43,0,7763,7763,7763,7763,0,0
08:47:44,0,7763,7763,7763,7763,0,0
08:47:45,0,7761,7761,7761,7761,2,1
08:47:46,0,7762,7762,7762,7762,16,3
08:47:47,0,7762,7762,7762,7762,2,1
08:47:48,0,7762,7762,7762,7762,2,1
08:47:49,0,7762,7762,7762,7762,0,0
08:47:50,0,7762,7762,7762,7762,6,2
08:47:51,0,7761,7761,7761,7761,4,1
08:47:52,0,7761,7761,7761,7761,0,0
08:47:53,0,7761,7761,7761,7761,2,1
08:47:54,0,7762,7762,7762,7762,4,2
08:47:55,0,7762,7762,7762,7762,2,1
08:47:56,0,7762,7762,7762,7762,2,1
08:47:57,0,7761,7761,7761,7761,2,1
08:47:58,0,7761,7762,7761,7761,6,3
08:47:59,0,7761,7761,7761,7761,0,0
08:48:00,0,7762,7762,7761,7761,8,3
08:48:01,0,7761,7761,7761,7761,0,0
08:48:02,0,7761,7761,7761,7761,2,1
08:48:03,0,7762,7762,7762,7762,20,5
08:48:04,0,7762,7762,7762,7762,8,4
08:48:05,0,7763,7763,7762,7762,8,2
08:48:06,0,7762,7762,7762,7762,4,2
08:48:07,0,7763,7763,7763,7763,6,2
08:48:08,0,7763,7763,7763,7763,0,0
08:48:09,0,7762,7762,7762,7762,10,3
08:48:10,0,7763,7763,7763,7763,2,1
08:48:11,0,7763,7763,7763,7763,0,0
08:48:12,0,7763,7763,7763,7763,4,1
08:48:13,0,7763,7763,7763,7763,0,0
08:48:14,0,7762,7762,7762,7762,2,1
08:48:15,0,7762,7763,7762,7763,4,2
08:48:16,0,7763,7763,7763,7763,2,1
08:48:17,0,7763,7763,7763,7763,0,0
08:48:18,0,7763,7763,7762,7763,6,3
08:48:19,0,7763,7763,7763,7763,2,1
08:48:20,0,7762,7763,7762,7763,12,5
08:48:21,0,7763,7763,7763,7763,4,1
08:48:22,0,7763,7763,7763,7763,4,1
08:48:23,0,7763,7763,7763,7763,2,1
08:48:24,0,7763,7763,7762,7762,6,2
08:48:25,0,7763,7763,7763,7763,4,1
08:48:26,0,7763,7763,7763,7763,0,0
08:48:27,0,7763,7763,7763,7763,2,1
08:48:28,0,7763,7763,7763,7763,96,4
08:48:29,0,7763,7764,7763,7764,4,2
08:48:30,0,7764,7764,7764,7764,0,0
08:48:31,0,7764,7764,7763,7763,4,2
08:48:32,0,7764,7764,7764,7764,2,1
08:48:33,0,7763,7763,7763,7763,2,1
08:48:34,0,7763,7763,7763,7763,0,0
08:48:35,0,7763,7763,7763,7763,0,0
08:48:36,0,7764,7764,7763,7763,22,7
08:48:37,0,7763,7764,7763,7764,4,2
08:48:38,0,7763,7764,7763,7764,12,4
08:48:39,0,7763,7764,7763,7764,12,4
08:48:40,0,7764,7764,7763,7764,8,3
08:48:41,0,7764,7764,7763,7763,8,4
08:48:42,0,7763,7763,7763,7763,6,2
08:48:43,0,7763,7763,7763,7763,0,0
08:48:44,0,7764,7764,7764,7764,2,1
08:48:45,0,7763,7763,7763,7763,2,1
08:48:46,0,7763,7763,7763,7763,0,0
08:48:47,0,7764,7764,7764,7764,2,1
08:48:48,0,7763,7763,7763,7763,2,1
08:48:49,0,7764,7764,7764,7764,2,1
08:48:50,0,7764,7764,7764,7764,4,1
08:48:51,0,7764,7764,7764,7764,0,0
08:48:52,0,7763,7763,7763,7763,2,1
08:48:53,0,7763,7763,7763,7763,0,0
08:48:54,0,7763,7763,7763,7763,0,0
08:48:55,0,7763,7763,7763,7763,2,1
08:48:56,0,7764,7764,7763,7763,4,2
08:48:57,0,7763,7763,7763,7763,2,1
08:48:58,0,7764,7764,7764,7764,6,1
08:48:59,0,7763,7763,7763,7763,4,2
08:49:00,0,7764,7764,7764,7764,2,1
08:49:01,0,7763,7763,7763,7763,2,1
08:49:02,0,7763,7763,7763,7763,0,0
08:49:03,0,7763,7763,7763,7763,2,1
08:49:04,0,7763,7763,7763,7763,2,1
08:49:05,0,7764,7764,7763,7764,56,5
08:49:06,0,7764,7764,7764,7764,12,4
08:49:07,0,7764,7765,7764,7764,38,8
08:49:08,0,7763,7765,7763,7763,10,3
08:49:09,0,7765,7765,7764,7765,24,4
08:49:10,0,7765,7765,7765,7765,2,1
08:49:11,0,7765,7765,7765,7765,6,1
08:49:12,0,7765,7765,7765,7765,0,0
08:49:13,0,7764,7764,7764,7764,2,1
08:49:14,0,7764,7764,7764,7764,0,0
08:49:15,0,7764,7764,7764,7764,0,0
08:49:16,0,7764,7765,7764,7765,4,2
08:49:17,0,7764,7766,7764,7766,36,3
08:49:18,0,7765,7766,7765,7766,4,2
08:49:19,0,7766,7766,7765,7765,6,3
08:49:20,0,7765,7765,7765,7765,4,2
08:49:21,0,7766,7766,7766,7766,4,1
08:49:22,0,7766,7766,7766,7766,0,0
08:49:23,0,7766,7766,7765,7765,6,3
08:49:24,0,7765,7765,7765,7765,0,0
08:49:25,0,7766,7766,7766,7766,8,2
08:49:26,0,7766,7766,7766,7766,4,2
08:49:27,0,7766,7766,7766,7766,12,3
08:49:28,0,7766,7767,7766,7767,34,6
08:49:29,0,7767,7767,7767,7767,6,2
08:49:30,0,7767,7767,7767,7767,6,2
08:49:31,0,7767,7768,7766,7768,38,4
08:49:32,0,7768,7768,7768,7768,0,0
08:49:33,0,7768,7768,7767,7767,20,4
08:49:34,0,7768,7769,7767,7769,42,7
08:49:35,0,7769,7769,7769,7769,12,3
08:49:36,0,7769,7769,7769,7769,2,1
08:49:37,0,7769,7769,7769,7769,20,7
08:49:38,0,7769,7769,7769,7769,0,0
08:49:39,0,7770,7770,7769,7769,26,4
08:49:40,0,7769,7770,7769,7770,52,5
08:49:41,0,7770,7771,7770,7771,44,5
08:49:42,0,7771,7772,7771,7772,6,3
08:49:43,0,7771,7771,7770,7770,8,4
08:49:44,0,7771,7771,7769,7770,50,4
08:49:45,0,7769,7770,7769,7769,28,9
08:49:46,0,7769,7769,7769,7769,12,2
08:49:47,0,7769,7769,7768,7769,22,5
08:49:48,0,7768,7768,7768,7768,10,5
08:49:49,0,7768,7768,7768,7768,0,0
08:49:50,0,7768,7768,7768,7768,4,2
08:49:51,0,7767,7768,7767,7768,4,2
08:49:52,0,7767,7767,7767,7767,2,1
08:49:53,0,7768,7768,7768,7768,2,1
08:49:54,0,7767,7768,7767,7767,10,5
08:49:55,0,7768,7768,7768,7768,4,2
08:49:56,0,7768,7768,7767,7767,12,3
08:49:57,0,7768,7768,7767,7767,8,3
08:49:58,0,7767,7768,7767,7768,6,3
08:49:59,0,7768,7768,7767,7767,14,3
08:50:00,0,7768,7769,7768,7769,14,4
08:50:01,0,7769,7769,7767,7769,16,4
08:50:02,0,7769,7770,7768,7770,20,5
08:50:03,0,7768,7768,7768,7768,14,6
08:50:04,0,7769,7769,7769,7769,16,3
08:50:05,0,7769,7769,7769,7769,6,3
08:50:06,0,7769,7769,7768,7768,20,6
08:50:07,0,7770,7770,7768,7768,10,4
08:50:08,0,7769,7769,7769,7769,12,4
08:50:09,0,7769,7769,7769,7769,12,2
08:50:10,0,7769,7770,7769,7770,8,2
08:50:11,0,7769,7769,7769,7769,12,3
08:50:12,0,7769,7770,7769,7769,12,4
08:50:13,0,7769,7769,7769,7769,4,2
08:50:14,0,7769,7769,7769,7769,2,1
08:50:15,0,7770,7770,7770,7770,36,3
08:50:16,0,7770,7771,7770,7770,30,7
08:50:17,0,7770,7771,7770,7771,8,4
08:50:18,0,7771,7771,7770,7771,20,7
08:50:19,0,7770,7771,7770,7771,52,13
08:50:20,0,7771,7771,7771,7771,4,2
08:50:21,0,7770,7772,7770,7770,14,5
08:50:22,0,7771,7771,7771,7771,4,2
08:50:23,0,7771,7771,7771,7771,4,2
08:50:24,0,7770,7770,7770,7770,2,1
08:50:25,0,7771,7772,7771,7772,72,3
08:50:26,0,7773,7773,7772,7773,10,5
08:50:27,0,7772,7772,7772,7772,6,3
08:50:28,0,7773,7773,7773,7773,2,1
08:50:29,0,7773,7773,7772,7773,8,4
08:50:30,0,7773,7773,7773,7773,4,2
08:50:31,0,7772,7773,7771,7773,16,6
08:50:32,0,7772,7772,7772,7772,8,3
08:50:33,0,7772,7772,7772,7772,4,2
08:50:34,0,7773,7773,7771,7773,38,8
08:50:35,0,7773,7773,7773,7773,2,1
08:50:36,0,7773,7773,7773,7773,0,0
08:50:37,0,7773,7773,7773,7773,2,1
08:50:38,0,7772,7772,7772,7772,4,1
08:50:39,0,7773,7773,7773,7773,24,2
08:50:40,0,7773,7774,7773,7774,32,10
08:50:41,0,7773,7773,7772,7772,36,11
08:50:42,0,7773,7773,7773,7773,4,2
08:50:43,0,7773,7773,7773,7773,2,1
08:50:44,0,7772,7772,7772,7772,20,3
08:50:45,0,7772,7772,7772,7772,4,2
08:50:46,0,7773,7773,7772,7772,18,9
08:50:47,0,7772,7772,7772,7772,2,1
08:50:48,0,7772,7772,7771,7771,14,6
08:50:49,0,7772,7772,7771,7771,12,4
08:50:50,0,7771,7771,7771,7771,2,1
08:50:51,0,7772,7772,7771,7771,4,2
08:50:52,0,7772,7772,7772,7772,2,1
08:50:53,0,7771,7772,7770,7771,20,6
08:50:54,0,7771,7771,7771,7771,0,0
08:50:55,0,7771,7771,7771,7771,2,1
08:50:56,0,7771,7772,7771,7772,20,4
08:50:57,0,7770,7772,7770,7772,10,4
08:50:58,0,7770,7770,7770,7770,12,1
08:50:59,0,7771,7771,7771,7771,16,2
08:51:00,0,7771,7771,7771,7771,10,3
08:51:01,0,7771,7772,7771,7772,20,4
08:51:02,0,7772,7772,7771,7771,4,2
08:51:03,0,7771,7771,7771,7771,6,3
08:51:04,0,7771,7771,7771,7771,6,2
08:51:05,0,7771,7771,7771,7771,4,1
08:51:06,0,7772,7772,7771,7771,6,2
08:51:07,0,7772,7772,7772,7772,2,1
08:51:08,0,7771,7771,7770,7771,10,4
08:51:09,0,7771,7771,7771,7771,4,1
08:51:10,0,7770,7771,7770,7771,6,3
08:51:11,0,7770,7771,7770,7771,6,3
08:51:12,0,7770,7771,7770,7771,4,2
08:51:13,0,7771,7771,7770,7770,24,7
08:51:14,0,7770,7770,7770,7770,14,7
08:51:15,0,7771,7771,7771,7771,52,3
08:51:16,0,7771,7771,7771,7771,6,1
08:51:17,0,7771,7771,7771,7771,16,3
08:51:18,0,7772,7772,7770,7771,22,8
08:51:19,0,7771,7771,7771,7771,6,2
08:51:20,0,7771,7771,7771,7771,0,0
08:51:21,0,7770,7770,7770,7770,6,2
08:51:22,0,7770,7771,7770,7770,6,3
08:51:23,0,7770,7770,7770,7770,24,9
08:51:24,0,7771,7771,7769,7770,14,6
08:51:25,0,7769,7770,7769,7770,6,2
08:51:26,0,7769,7770,7769,7770,18,4
08:51:27,0,7771,7771,7770,7770,8,3
08:51:28,0,7770,7770,7770,7770,6,2
08:51:29,0,7771,7771,7771,7771,8,1
08:51:30,0,7771,7771,7771,7771,4,1
08:51:31,0,7770,7770,7770,7770,6,3
08:51:32,0,7771,7771,7770,7770,10,2
08:51:33,0,7770,7770,7770,7770,0,0
08:51:34,0,7770,7770,7770,7770,6,1
08:51:35,0,7770,7770,7770,7770,6,1
08:51:36,0,7770,7770,7770,7770,0,0
08:51:37,0,7771,7771,7770,7770,12,3
08:51:38,0,7770,7770,7770,7770,2,1
08:51:39,0,7771,7771,7771,7771,2,1
08:51:40,0,7771,7771,7771,7771,0,0
08:51:41,0,7771,7771,7771,7771,0,0
08:51:42,0,7769,7769,7769,7769,20,7
08:51:43,0,7771,7771,7771,7771,2,1
08:51:44,0,7771,7771,7771,7771,0,0
08:51:45,0,7771,7771,7771,7771,0,0
08:51:46,0,7771,7771,7771,7771,0,0
08:51:47,0,7771,7771,7771,7771,0,0
08:51:48,0,7771,7771,7771,7771,0,0
08:51:49,0,7770,7770,7770,7770,2,1
08:51:50,0,7770,7770,7770,7770,4,2
08:51:51,0,7770,7770,7770,7770,4,2
08:51:52,0,7770,7770,7770,7770,2,1
08:51:53,0,7770,7770,7770,7770,0,0
08:51:54,0,7770,7770,7770,7770,2,1
08:51:55,0,7770,7770,7770,7770,2,1
08:51:56,0,7769,7770,7769,7769,18,4
08:51:57,0,7769,7769,7769,7769,4,2
08:51:58,0,7769,7770,7769,7769,64,7
08:51:59,0,7769,7769,7769,7769,4,2
08:52:00,0,7769,7771,7769,7770,48,5
08:52:01,0,7771,7771,7771,7771,2,1
08:52:02,0,7770,7770,7768,7768,106,15
08:52:03,0,7770,7771,7768,7771,10,3
08:52:04,0,7771,7771,7771,7771,0,0
08:52:05,0,7770,7770,7770,7770,4,1
08:52:06,0,7770,7770,7770,7770,0,0
08:52:07,0,7770,7770,7769,7769,6,2
08:52:08,0,7769,7770,7766,7767,114,41
08:52:09,0,7769,7769,7767,7767,10,3
08:52:10,0,7767,7767,7767,7767,0,0
08:52:11,0,7768,7768,7768,7768,2,1
08:52:12,0,7768,7768,7768,7768,0,0
08:52:13,0,7768,7768,7767,7767,8,4
08:52:14,0,7769,7769,7769,7769,2,1
08:52:15,0,7767,7768,7767,7768,14,2
08:52:16,0,7768,7768,7768,7768,2,1
08:52:17,0,7768,7768,7768,7768,0,0
08:52:18,0,7769,7769,7769,7769,2,1
08:52:19,0,7768,7768,7767,7767,14,5
08:52:20,0,7767,7768,7767,7768,6,2
08:52:21,0,7768,7768,7768,7768,2,1
08:52:22,0,7768,7768,7768,7768,2,1
08:52:23,0,7768,7768,7768,7768,12,2
08:52:24,0,7768,7768,7768,7768,2,1
08:52:25,0,7768,7768,7768,7768,0,0
08:52:26,0,7768,7768,7768,7768,4,1
08:52:27,0,7769,7769,7769,7769,12,2
08:52:28,0,7768,7768,7768,7768,6,1
08:52:29,0,7768,7768,7768,7768,0,0
08:52:30,0,7768,7768,7768,7768,0,0
08:52:31,0,7768,7768,7768,7768,0,0
08:52:32,0,7768,7768,7768,7768,2,1
08:52:33,0,7769,7769,7769,7769,10,1
08:52:34,0,7769,7769,7769,7769,0,0
08:52:35,0,7769,7769,7769,7769,0,0
08:52:36,0,7768,7768,7768,7768,4,1
08:52:37,0,7768,7768,7768,7768,0,0
08:52:38,0,7769,7769,7769,7769,6,2
08:52:39,0,7769,7769,7769,7769,6,1
08:52:40,0,7769,7769,7769,7769,2,1
08:52:41,0,7768,7768,7768,7768,2,1
08:52:42,0,7769,7769,7769,7769,2,1
08:52:43,0,7768,7768,7768,7768,6,3
08:52:44,0,7768,7768,7768,7768,0,0
08:52:45,0,7768,7768,7768,7768,0,0
08:52:46,0,7768,7769,7768,7769,4,2
08:52:47,0,7769,7769,7769,7769,0,0
08:52:48,0,7768,7768,7768,7768,2,1
08:52:49,0,7768,7768,7768,7768,0,0
08:52:50,0,7768,7768,7768,7768,0,0
08:52:51,0,7768,7768,7768,7768,0,0
08:52:52,0,7768,7768,7768,7768,0,0
08:52:53,0,7768,7768,7768,7768,0,0
08:52:54,0,7768,7768,7768,7768,0,0
08:52:55,0,7768,7768,7768,7768,2,1
08:52:56,0,7769,7769,7768,7768,8,3
08:52:57,0,7769,7769,7769,7769,4,2
08:52:58,0,7769,7769,7769,7769,0,0
08:52:59,0,7769,7769,7769,7769,0,0
08:53:00,0,7769,7769,7769,7769,0,0
08:53:01,0,7769,7769,7769,7769,0,0
08:53:02,0,7769,7769,7769,7769,0,0
08:53:03,0,7768,7768,7768,7768,4,2
08:53:04,0,7769,7769,7769,7769,2,1
08:53:05,0,7769,7769,7769,7769,10,2
08:53:06,0,7769,7769,7769,7769,2,1
08:53:07,0,7768,7768,7768,7768,4,2
08:53:08,0,7769,7769,7768,7768,6,2
08:53:09,0,7768,7768,7768,7768,0,0
08:53:10,0,7769,7769,7769,7769,4,1
08:53:11,0,7769,7769,7769,7769,0,0
08:53:12,0,7768,7769,7768,7768,26,4
08:53:13,0,7769,7770,7769,7770,6,2
08:53:14,0,7769,7769,7769,7769,6,2
08:53:15,0,7769,7769,7769,7769,4,1
08:53:16,0,7769,7770,7769,7770,4,2
08:53:17,0,7770,7770,7770,7770,4,2
08:53:18,0,7769,7769,7769,7769,10,2
08:53:19,0,7769,7769,7769,7769,0,0
08:53:20,0,7769,7769,7769,7769,8,1
08:53:21,0,7769,7769,7769,7769,0,0
08:53:22,0,7769,7769,7769,7769,0,0
08:53:23,0,7769,7769,7769,7769,0,0
08:53:24,0,7769,7769,7769,7769,0,0
08:53:25,0,7769,7769,7769,7769,0,0
08:53:26,0,7769,7769,7769,7769,6,2
08:53:27,0,7769,7769,7769,7769,0,0
08:53:28,0,7770,7770,7769,7769,8,4
08:53:29,0,7769,7769,7769,7769,2,1
08:53:30,0,7769,7769,7769,7769,0,0
08:53:31,0,7769,7769,7769,7769,0,0
08:53:32,0,7769,7769,7769,7769,6,3
08:53:33,0,7769,7769,7769,7769,0,0
08:53:34,0,7769,7769,7769,7769,0,0
08:53:35,0,7769,7769,7769,7769,0,0
08:53:36,0,7768,7768,7768,7768,2,1
08:53:37,0,7768,7768,7768,7768,0,0
08:53:38,0,7768,7768,7768,7768,0,0
08:53:39,0,7769,7769,7768,7768,16,5
08:53:40,0,7768,7768,7768,7768,2,1
08:53:41,0,7768,7768,7768,7768,0,0
08:53:42,0,7768,7768,7768,7768,0,0
08:53:43,0,7768,7768,7768,7768,0,0
08:53:44,0,7768,7768,7768,7768,2,1
08:53:45,0,7768,7768,7768,7768,0,0
08:53:46,0,7768,7768,7768,7768,0,0
08:53:47,0,7768,7768,7768,7768,0,0
08:53:48,0,7768,7768,7768,7768,4,2
08:53:49,0,7768,7768,7768,7768,2,1
08:53:50,0,7768,7768,7768,7768,0,0
08:53:51,0,7768,7768,7768,7768,0,0
08:53:52,0,7769,7769,7769,7769,2,1
08:53:53,0,7769,7769,7769,7769,0,0
08:53:54,0,7769,7769,7769,7769,0,0
08:53:55,0,7769,7769,7769,7769,0,0
08:53:56,0,7769,7769,7769,7769,2,1
08:53:57,0,7768,7768,7768,7768,2,1
08:53:58,0,7768,7768,7768,7768,0,0
08:53:59,0,7768,7768,7768,7768,0,0
08:54:00,0,7769,7769,7768,7768,4,2
08:54:01,0,7768,7768,7768,7768,0,0
08:54:02,0,7768,7768,7768,7768,0,0
08:54:03,0,7768,7768,7768,7768,0,0
08:54:04,0,7769,7769,7768,7768,6,2
08:54:05,0,7768,7768,7768,7768,2,1
08:54:06,0,7768,7768,7768,7768,0,0
08:54:07,0,7768,7768,7768,7768,2,1
08:54:08,0,7769,7769,7768,7768,10,3
08:54:09,0,7769,7769,7769,7769,2,1
08:54:10,0,7769,7769,7769,7769,0,0
08:54:11,0,7768,7768,7768,7768,2,1
08:54:12,0,7768,7768,7768,7768,0,0
08:54:13,0,7768,7768,7768,7768,0,0
08:54:14,0,7768,7768,7768,7768,8,4
08:54:15,0,7768,7768,7768,7768,4,2
08:54:16,0,7769,7769,7769,7769,4,1
08:54:17,0,7769,7769,7769,7769,2,1
08:54:18,0,7768,7768,7767,7767,26,8
08:54:19,0,7768,7768,7768,7768,2,1
08:54:20,0,7768,7768,7768,7768,0,0
08:54:21,0,7767,7768,7767,7768,4,2
08:54:22,0,7768,7769,7768,7769,10,2
08:54:23,0,7767,7767,7767,7767,2,1
08:54:24,0,7767,7767,7767,7767,0,0
08:54:25,0,7769,7769,7769,7769,4,1
08:54:26,0,7767,7769,7767,7769,60,4
08:54:27,0,7769,7769,7769,7769,2,1
08:54:28,0,7769,7769,7769,7769,0,0
08:54:29,0,7769,7769,7769,7769,0,0
08:54:30,0,7769,7769,7769,7769,8,2
08:54:31,0,7768,7768,7768,7768,4,2
08:54:32,0,7768,7768,7768,7768,0,0
08:54:33,0,7768,7768,7768,7768,6,3
08:54:34,0,7768,7768,7768,7768,0,0
08:54:35,0,7768,7768,7768,7768,0,0
08:54:36,0,7768,7768,7768,7768,0,0
08:54:37,0,7768,7768,7768,7768,4,2
08:54:38,0,7768,7768,7768,7768,0,0
08:54:39,0,7768,7768,7768,7768,0,0
08:54:40,0,7768,7768,7768,7768,0,0
08:54:41,0,7768,7768,7768,7768,0,0
08:54:42,0,7768,7768,7768,7768,0,0
08:54:43,0,7768,7768,7768,7768,0,0
